Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       30     0.00     0.00  std::_Head_base<0ul, int&&, false>::_M_head(std::_Head_base<0ul, int&&, false>&)
  0.00      0.00     0.00       30     0.00     0.00  std::_Head_base<0ul, int&&, false>::_Head_base<int>(int&&)
  0.00      0.00     0.00       30     0.00     0.00  std::_Tuple_impl<0ul, int&&>::_M_head(std::_Tuple_impl<0ul, int&&>&)
  0.00      0.00     0.00       30     0.00     0.00  std::_Tuple_impl<0ul, int&&>::_Tuple_impl(std::_Tuple_impl<0ul, int&&>&&)
  0.00      0.00     0.00       30     0.00     0.00  std::_Tuple_impl<0ul, int&&>::_Tuple_impl<int>(int&&)
  0.00      0.00     0.00       30     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
  0.00      0.00     0.00       30     0.00     0.00  std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::operator[](int&&)
  0.00      0.00     0.00       30     0.00     0.00  std::__new_allocator<int>::~__new_allocator()
  0.00      0.00     0.00       30     0.00     0.00  std::pair<int const, int>::pair<int&&>(std::piecewise_construct_t, std::tuple<int&&>, std::tuple<>)
  0.00      0.00     0.00       30     0.00     0.00  std::pair<int const, int>::pair<int&&, 0ul>(std::tuple<int&&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>)
  0.00      0.00     0.00       30     0.00     0.00  std::tuple<int&&>::tuple(std::tuple<int&&>&&)
  0.00      0.00     0.00       30     0.00     0.00  std::tuple<int&&>::tuple<int, true, true>(int&&)
  0.00      0.00     0.00       30     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&)
  0.00      0.00     0.00       30     0.00     0.00  std::__detail::_Map_base<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int&&)
  0.00      0.00     0.00       30     0.00     0.00  Vertex* std::__addressof<Vertex>(Vertex&)
  0.00      0.00     0.00       30     0.00     0.00  int& std::__get_helper<0ul, int&&>(std::_Tuple_impl<0ul, int&&>&)
  0.00      0.00     0.00       30     0.00     0.00  std::tuple<int&&> std::forward_as_tuple<int>(int&&)
  0.00      0.00     0.00       30     0.00     0.00  std::tuple_element<0ul, std::tuple<int&&> >::type& std::get<0ul, int&&>(std::tuple<int&&>&)
  0.00      0.00     0.00       30     0.00     0.00  int&& std::forward<int&&>(std::remove_reference<int&&>::type&)
  0.00      0.00     0.00       28     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const
  0.00      0.00     0.00       28     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, std::pair<int, int> >, false> const&, unsigned long) const
  0.00      0.00     0.00       27     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end()
  0.00      0.00     0.00       25     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(int const&)
  0.00      0.00     0.00       25     0.00     0.00  std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::end()
  0.00      0.00     0.00       25     0.00     0.00  std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::find(int const&)
  0.00      0.00     0.00       23     0.00     0.00  std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00      0.00     0.00       23     0.00     0.00  std::__detail::operator==(std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&)
  0.00      0.00     0.00       22     0.00     0.00  __gnu_cxx::__normal_iterator<std::tuple<int, int, int>*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >::base() const
  0.00      0.00     0.00       22     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      0.00     0.00       22     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00       22     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.00     0.00       22     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.00     0.00       22     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.00     0.00       22     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.00     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Vertex*, std::vector<Vertex, std::allocator<Vertex> > >::__normal_iterator(Vertex* const&)
  0.00      0.00     0.00       20     0.00     0.00  std::vector<int, std::allocator<int> >::operator[](unsigned long)
  0.00      0.00     0.00       19     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const
  0.00      0.00     0.00       19     0.00     0.00  std::vector<int, std::allocator<int> >::max_size() const
  0.00      0.00     0.00       18     0.00     0.00  std::__detail::_Hashtable_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_key_equals(int const&, std::__detail::_Hash_node_value<std::pair<int const, std::pair<int, int> >, false> const&) const
  0.00      0.00     0.00       18     0.00     0.00  std::__detail::_Hashtable_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const
  0.00      0.00     0.00       18     0.00     0.00  std::__detail::_Hashtable_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<std::pair<int const, std::pair<int, int> >, false> const&) const
  0.00      0.00     0.00       18     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00       18     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.00     0.00       18     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.00     0.00       18     0.00     0.00  std::__detail::_Hashtable_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_S_equals(unsigned long, std::__detail::_Hash_node_code_cache<false> const&)
  0.00      0.00     0.00       18     0.00     0.00  std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*)
  0.00      0.00     0.00       18     0.00     0.00  std::tuple<int, int, int>* std::__niter_base<std::tuple<int, int, int>*>(std::tuple<int, int, int>*)
  0.00      0.00     0.00       17     0.00     0.00  void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00       17     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<std::tuple<int, int, int>*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >::__normal_iterator(std::tuple<int, int, int>* const&)
  0.00      0.00     0.00       16     0.00     0.00  bool __gnu_cxx::operator!=<Vertex const*, std::vector<Vertex, std::allocator<Vertex> > >(__gnu_cxx::__normal_iterator<Vertex const*, std::vector<Vertex, std::allocator<Vertex> > > const&, __gnu_cxx::__normal_iterator<Vertex const*, std::vector<Vertex, std::allocator<Vertex> > > const&)
  0.00      0.00     0.00       16     0.00     0.00  std::__new_allocator<std::__detail::_Hash_node_base*>::~__new_allocator()
  0.00      0.00     0.00       15     0.00     0.00  Vertex::Vertex()
  0.00      0.00     0.00       15     0.00     0.00  Vertex::~Vertex()
  0.00      0.00     0.00       15     0.00     0.00  __gnu_cxx::__normal_iterator<Vertex const*, std::vector<Vertex, std::allocator<Vertex> > >::operator++()
  0.00      0.00     0.00       15     0.00     0.00  __gnu_cxx::__normal_iterator<Vertex const*, std::vector<Vertex, std::allocator<Vertex> > >::operator*() const
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, std::pair<int, int> >, false> const&) const
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::size() const
  0.00      0.00     0.00       15     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::~_Scoped_node()
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>*, unsigned long)
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>*)
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::__small_size_threshold()
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end()
  0.00      0.00     0.00       15     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(int const&)
  0.00      0.00     0.00       15     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Edge*>(Edge*, Edge*)
  0.00      0.00     0.00       15     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00       15     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00       15     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.00     0.00       15     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_base()
  0.00      0.00     0.00       15     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base()
  0.00      0.00     0.00       15     0.00     0.00  std::unordered_map<int, std::pair<int, int>, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, std::pair<int, int> > > >::end()
  0.00      0.00     0.00       15     0.00     0.00  std::unordered_map<int, std::pair<int, int>, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, std::pair<int, int> > > >::find(int const&)
